# written by Ralf Biehl at the Forschungszentrum Juelich
# Juelich Center for Neutron Science 1 and Institute of Complex Systems 1
# ra.biehl@fz-juelich.de
#    jscatter is a program to read, analyse and plot data
#    Copyright (C) 2015  Ralf Biehl
#
#    This program is free software: you can redistribute it and/or modify
#    it under the terms of the GNU General Public License as published by
#    the Free Software Foundation, either version 3 of the License, or
#    (at your option) any later version.
#
#    This program is distributed in the hope that it will be useful,
#    but WITHOUT ANY WARRANTY; without even the implied warranty of
#    MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
#    GNU General Public License for more details.
#
#    You should have received a copy of the GNU General Public License
#    along with this program.  If not, see <http://www.gnu.org/licenses/>.
#
#ATOMIC WEIGHTS OF THE ELEMENTS 2011
#These tables are based on the 2011 table at Pure Appl. Chem., 2013, 85, 1047-1078 with changes
#from the 2009 table for the values of bromine, germanium, indium, magnesium, and mercury.
#http://www.chem.qmul.ac.uk/iupac/AtWt/
#Notes
#1    Geological specimens are known in which the element has an isotopic composition outside the limits for normal material. The difference between the atomic weight of the element in such specimens and that given in the Table may exceed the stated uncertainty.
#2    Range in isotopic composition of normal terrestrial material prevents a more precise value being given; the tabulated value should be applicable to any normal material.
#3    Modified isotopic compositions may be found in commercially available material because it has been subject to an undisclosed or inadvertant isotopic fractionation. Substantial deviations in atomic weight of the element from that given in the Table can occur.
#4    Element has no stable nuclides. The value enclosed in brackets, e.g.  209 , indicates the mass number of the longest-lived isotope of the element. However three such elements  (Th, Pa, and U) do have a characteristic terrestrial isotopic composition, and for these an atomic weight is tabulated.
#5    The names and symbols for elements 113, 115, 117 and 118 are under review. The temporary system recommended by J Chatt, Pure Appl. Chem., 1979, 51, 381-384 is used above.
#6    See table 1 for details of range and original paper for the atomic weight of the element from different sources. 
#
#At No |  Symbol | Name | AtomicWt(uncertainty in the last digit) | Notes
1   H   Hydrogen    1.008   3, 6
1   D   Deuterium   2.01410178 
2   He  Helium      4.002602 (2) 1, 2
3   Li  Lithium     6.94    3, 6
4   Be  Beryllium   9.012182 (3)
5   B   Boron       10.81   3, 6
6   C   Carbon      12.011  6
7   N   Nitrogen    14.007  6
8   O   Oxygen      15.999  6
9   F   Fluorine    18.9984032 (5)
10  Ne  Neon        20.1797 (6)  1, 3
11  Na  Sodium      22.98976928 (2)
12  Mg  Magnesium   24.305  6
13  Al  Aluminium   26.9815386 (8)
14  Si  Silicon     28.085  6
15  P   Phosphorus  30.973762 (2)
16  S   Sulfur      32.06   6
17  Cl  Chlorine    35.45   3, 6
18  Ar  Argon       39.948 (1)   1, 2
19  K   Potassium   39.0983 (1)
20  Ca  Calcium     40.078 (4)
21  Sc  Scandium    44.955912 (6)
22  Ti  Titanium    47.867 (1)
23  V   Vanadium    50.9415 (1)
24  Cr  Chromium    51.9961 (6)
25  Mn  Manganese   54.938045 (5)
26  Fe  Iron        55.845 (2)
27  Co  Cobalt      58.933195 (5)
28  Ni  Nickel      58.6934 (4)  2
29  Cu  Copper      63.546 (3)   2
30  Zn  Zinc        65.38 (2)    2
31  Ga  Gallium     69.723 (1)
32  Ge  Germanium   72.630 (8)
33  As  Arsenic     74.92160 (2)
34  Se  Selenium    78.96 (3)
35  Br  Bromine     79.904  6
36  Kr  Krypton     83.798 (2)   1, 3
37  Rb  Rubidium    85.4678 (3)  1
38  Sr  Strontium   87.62 (1)    1, 2
39  Y   Yttrium     88.90585 (2)
40  Zr  Zirconium   91.224 (2)   1
41  Nb  Niobium     92.90638 (2)
42  Mo  Molybdenum  95.96 (2)    1
43  Tc  Technetium   97     4
44  Ru  Ruthenium   101.07 (2)   1
45  Rh  Rhodium     102.90550 (2)
46  Pd  Palladium   106.42 (1)   1
47  Ag  Silver      107.8682 (2) 1
48  Cd  Cadmium     112.411 (8)  1
49  In  Indium      114.818 (1)
50  Sn  Tin         118.710 (7)  1
51  Sb  Antimony    121.760 (1)  1
52  Te  Tellurium   127.60 (3)   1
53  I   Iodine      126.90447 (3)
54  Xe  Xenon       131.293 (6)  1, 3
